playerID,name,position,firstage,avgfirst3PER,avgfirst3MP,firstyr,peakage,height,weight,college
yabusgu01,Guerschon Yabusele,POWER FORWARD,22,12.350000000000001,243.0,2018,,203.2,117.93392,None
zizican01,Ante Žižić,CENTER,21,20.2,648.0,2018,,,,
adamsja01,Jaylen Adams,POINT GUARD,22,7.6,428.0,2019,,187.96,86.18248,St. Bonaventure
adelde01,Deng Adel,SMALL FORWARD,21,2.7,194.0,2019,,200.66,90.7184,None
akoonde01,DeVaughn Akoon-Purcell,SHOOTING GUARD,25,8.2,22.0,2019,,198.12,90.7184,Illinois State
alkinra01,Rawle Alkins,SHOOTING GUARD,21,8.1,120.0,2019,,195.58,102.0582,None
allengr01,Grayson Allen,SHOOTING GUARD,23,7.5,416.0,2019,,195.58,89.811216,Duke
antetko01,Kostas Antetokounmpo,POWER FORWARD,21,-0.9,11.0,2019,,208.28,90.7184,University of Dayton
aytonde01,Deandre Ayton,CENTER,20,20.5,2183.0,2019,,215.9,113.398,Arizona
baglema01,Marvin Bagley III,POWER FORWARD,19,18.9,1567.0,2019,,210.82,106.140528,Duke
bambamo01,Mo Bamba,CENTER,20,14.9,766.0,2019,,213.36,100.243832,University of Texas at Austin
bateske01,Keita Bates-Diop,SMALL FORWARD,23,9.6,503.0,2019,,205.74,103.872568,Ohio State
bertada02,Dairis Bertāns,SHOOTING GUARD,29,2.0,167.0,2019,,,,
blossja01,Jaron Blossomgame,SMALL FORWARD,25,10.2,439.0,2019,,203.2,99.79024,Clemson
boldejo01,Jonah Bolden,POWER FORWARD,23,12.7,639.0,2019,,208.28,99.79024,None
bongais01,Isaac Bonga,POINT GUARD,19,6.0,120.0,2019,,203.2,81.64656,None
bridgmi01,Mikal Bridges,SMALL FORWARD,22,10.8,2417.0,2019,,200.66,95.25431999999999,Villanova
bridgmi02,Miles Bridges,SMALL FORWARD,20,13.1,1696.0,2019,,200.66,102.0582,Michigan State
briscis01,Isaiah Briscoe,POINT GUARD,22,6.7,559.0,2019,,190.5,97.52228,None
broekry01,Ryan Broekhoff,SHOOTING GUARD,28,10.7,453.0,2019,,200.66,97.52228,None
brownbr01,Bruce Brown,SHOOTING GUARD,22,6.9,1449.0,2019,,195.58,91.625584,Miami
browntr01,Troy Brown Jr.,SMALL FORWARD,19,11.1,730.0,2019,,200.66,97.52228,Oregon
brunsja01,Jalen Brunson,POINT GUARD,22,12.8,1591.0,2019,,190.5,86.18248,Villanova
burtode02,Deonte Burton,SHOOTING GUARD,25,7.0,240.0,2019,,195.58,111.13004,Iowa State
carteje01,Jevon Carter,POINT GUARD,23,7.8,577.0,2019,,187.96,88.904032,West Virginia
cartewe01,Wendell Carter Jr.,CENTER,19,15.2,1110.0,2019,,208.28,115.66596,Duke
caupatr01,Troy Caupain,POINT GUARD,23,30.7,16.0,2019,,193.04,95.25431999999999,Cincinnati
chealjo01,Joe Chealey,POINT GUARD,23,2.0,8.0,2019,,190.5,86.18248,College of Charleston
chiozch01,Chris Chiozza,POINT GUARD,23,7.0,33.0,2019,,182.88,79.3786,None
clarkga01,Gary Clark,POWER FORWARD,24,9.2,641.0,2019,,203.2,102.0582,None
